user_id,products,reviews
3525256,169,1
3525464,465,2
3540909,311,10
3544794,44,1
3555862,80,1
3572971,1096,2
3573099,280,2
3579965,469,3
3592931,185,4
3605064,85,2
3606137,392,1
3621695,137,2
3623623,43,1
3628197,153,1
3631646,872,1
3643382,79,3
3645874,13,3
3670088,232,6
3670761,135,1
3693680,1294,1
3721758,497,1
3758963,172,1
3786922,209,2
3809855,476,1
3838807,78,1
3840846,529,9
3842813,459,2
3864709,178,1
3871265,135,2
3878124,64,1
3882837,139,1
3888552,231,6
3896806,761,2
3909312,66,1
3914901,24,1
3915028,2727,4
3915363,91,0
3923088,13,1
3943094,265,3
3944004,70,1
3947609,289,7
3948941,20,1
3950658,289,21
3961558,1815,2
3961560,433,10
3969206,446,3
3978924,156,1
3979793,129,2
3987853,268,5
3991550,95,6
3994730,93,1
3997540,641,4
4010534,87,2
4029676,381,3
4040462,20,1
4050044,349,2
4059475,140,1
4069580,72,5
4076295,235,4
4077713,348,8
4081603,114,1
4104053,110,3
4105428,383,1
4117181,35,1
4119917,2382,6
4126288,411,1
4130133,59,1
4162455,155,1
4166726,106,1
4173484,2250,2
4173820,306,1
4181450,819,2
4193274,583,3
4194419,100,1
4198605,339,1
4208081,344,3
4213032,180,1
4214520,1704,1
4223489,565,8
4229882,83,1
4232155,222,2
4234123,15,1
4235951,216,54
4242616,149,1
4255012,316,9
4260057,616,2
4288096,116,1
4289231,89,1
4291115,11,1
4291177,180,3
4307623,137,2
4309787,122,1
4313140,6,1
4315828,76,1
4321539,433,2
4333258,197,2
4335583,81,3
4337205,279,1
4339882,42,1
4340989,65,2
4343871,169,4
4352376,32,1
4355124,107,1
4358470,196,2
4363066,52,1
4396003,205,1
4399459,481,3
4405361,30,1
4406307,92,6
4411157,195,0
4423131,43,4
4425924,90,5
4445594,112,1
4449569,121,1
4449749,80,1
4471411,964,3
4490782,88,1
4499579,110,1
4501393,425,5
4502818,459,9
4505980,373,3
4521042,104,2
4530978,239,1
4535661,164,1
4539772,72,1
4542180,410,9
4548117,100,1
4554119,42,1
4556640,198,1
4563068,433,1
4563572,9,1
4571219,110,1
4576531,120,4
4577054,1308,2
4579615,71,1
4581950,566,3
4583293,100,2
4588334,194,1
4590820,239,1
4594594,396,1
4599608,15,1
4605677,222,1
4611689,169,4
4611750,5,1
4625289,44,4
4626464,165,3
4631454,483,4
4652616,322,4
4653119,339,1
4662287,44,1
4663096,172,3
4663412,613,1
4664356,59,1
4668504,49,1
4687976,84,1
4690561,156,17
4717731,183,1
4718808,151,1
4719338,883,17
4720840,431,1
4721506,520,1
4726656,97,1
4728962,48,1
4748097,200,5
4752583,311,1
4766343,226,1
4774502,1357,1
4778279,32,1
4784029,16,1
4785430,83,7
4785864,72,1
4785981,55,2
4794756,4,1
4808888,136,10
4812535,73,2
4822670,105,1
4823392,696,1
4824319,1055,9
4825964,1134,3
4827634,250,3
4830571,136,3
4830875,837,2
4837340,587,2
4841884,261,1
4847563,298,2
4850635,857,1
4852592,1941,140
4853322,165,3
4854604,585,1
4862133,43,1
4865162,372,15
4874797,611,2
4875464,178,3
4882626,164,1
4886441,965,1
4900115,15,2
4905825,90,1
4910314,16,1
4910916,222,36
4914606,133,1
4920651,145,1
4927282,275,6
4927366,182,1
4927910,294,2
4928202,111,3
4939191,46,1
4943544,1619,9
4944380,140,1
4945825,978,11
4946318,135,1
4946381,275,2
4948588,122,2
4951574,205,4
4962338,84,2
4963072,133,1
4967580,82,3
4968775,512,1
4969177,192,6
4972601,321,4
4980459,113,1
4984196,501,2
4990393,28,0
4992606,655,6
5009008,197,2
5009023,189,1
5015399,267,6
5017274,168,6
5021109,51,1
5027912,58,2
5030159,117,2
5030815,238,1
5043200,7291,5
5047085,139,2
5048351,336,1
5048374,835,7
5052664,994,2
5060532,382,1
5061306,21,1
5063707,44,1
5065229,2559,2
5076630,356,1
5079239,55,1
5087192,287,1
5090436,20,2
5091650,712,6
5104718,156,1
5109016,295,1
5117830,26,1
5121004,790,2
5124057,763,1
5126871,185,1
5128454,194,1
5131658,58,1
5132754,1530,2
5133736,1252,199
5141239,477,7
5142435,161,3
5149086,421,1
5150958,309,4
5170188,389,3
5172979,376,1
5173137,201,2
5176781,667,2
5177818,2723,103
5178147,77,4
5187694,112,4
5190523,783,1
5195539,219,1
5197680,472,12
5205018,604,2
5207101,28,1
5210412,189,1
5210668,59,1
5215152,179,4
5215607,275,2
5215809,55,1
5223684,44,1
5226293,233,3
5226380,124,1
5231376,62,3
5235235,203,2
5236314,317,11
5241953,3686,8
5242016,216,1
5242152,395,1
5243935,58,1
5250716,187,1
5252868,2474,35
5276836,702,14
5277711,242,1
5296362,38,1
5296559,142,1
5300174,628,1
5300950,216,2
5307162,330,1
5310728,91,3
5310735,430,1
5314180,320,12
5319835,391,1
5320912,541,4
5324681,116,1
5333336,149,1
5335387,149,1
5341623,444,1
5342344,87,3
5342726,40,1
5343602,235,1
5349377,134,0
5350883,474,1
5351104,385,1
5352007,585,2
5355495,971,1
5358385,244,4
5359111,167,2
5362034,79,1
5369065,249,2
5369552,30,1
5369931,201,1
5372176,175,1
5374989,1936,19
5375351,213,2
5376221,48,9
5378262,273,3
5379647,172,3
5380125,1592,7
5389934,130,6
5392715,54,1
5393972,627,4
5395144,941,2
5396688,367,4
5402395,95,1
5403102,1230,4
5403721,148,1
5403868,73,1
5404086,187,1
5404827,221,1
5417445,612,1
5424332,224,11
5433148,104,4
5439124,376,1
5446278,166,1
5447182,271,4
5448238,328,1
5448805,502,1
5452349,129,1
5458420,118,1
5467871,504,55
5471546,303,2
5472619,94,3
5474914,359,13
5477525,115,7
5477639,565,5
5477718,828,11
5482883,83,9
5504568,38,2
5516395,763,1
5516813,56,2
5517956,480,5
5518767,84,1
5524831,124,9
5527279,1483,3
5532592,131,1
5532797,477,1
5540427,101,1
5544926,261,4
5547397,289,4
5550762,443,6
5558320,629,2
5560236,193,2
5565258,239,2
5579220,232,2
5582614,107,6
5589506,757,2
5590486,257,3
5593831,74,8
5593835,481,1
5600384,299,3
5600917,143,1
5601554,85,1
5609142,112,1
5611299,138,4
5621084,7,1
5621455,147,1
5628208,524,5
5632313,165,1
5632549,829,11
5646015,913,10
5647164,101,1
5650801,374,1
5668739,811,1
5672645,299,1
5673443,255,1
5677368,29,1
5679270,52,2
5679317,905,11
5679943,117,3
5682070,20,1
5684353,18,2
5685366,912,1
5687798,34,1
5689929,176,2
5690412,188,2
5703726,61,1
5704317,22,1
5710575,56,1
5713425,44,2
5716205,327,1
5725747,595,14
5732299,31,1
5732349,4416,22
5737442,181,5
5741607,28,1
5744959,387,1
5747134,674,9
5752139,142,1
5753403,1009,3
5755740,382,3
5759265,27,1
5769336,128,11
5784694,378,1
5785090,469,6
5790448,1104,1
5792560,236,4
5798284,31,1
5811979,6,1
5813135,428,2
5813312,267,3
5813427,465,1
5817588,416,2
5821146,466,4
5822706,147,1
5830601,1311,1
5830983,19,1
5835199,331,1
5857736,116,2
5862153,345,2
5866520,1638,9
5867946,147,4
5873732,174,1
5876811,164,10
5880915,78,1
5891579,484,5
5894215,167,1
5894655,8,1
5901707,464,2
5904633,1390,37
5907997,47,1
5913970,85,1
5918033,738,12
5918314,98,1
5927186,59,1
5928991,229,2
5936460,422,1
5937319,133,3
5937602,471,1
5937752,186,1
5940627,73,1
5944237,292,5
5945541,924,1
5946393,26,1
5947380,350,1
5949191,326,10
5950830,967,11
5956905,31,1
5961675,37,1
5966228,581,1
5966821,739,3
5967607,330,4
5967845,45,1
5968149,240,1
5974864,13,1
5977562,322,1
5978636,401,3
5983333,145,5
5984062,912,29
5988538,398,4
5995030,35,2
5997044,87,1
5998989,81,2
5999348,35,1
