user_id,products,reviews
10861990,5,2
2124688,3,1
769675,295,1
6904217,193,1
13259002,63,1
6661218,122,3
12708383,5,1
8418907,119,1
4384951,87,3
4009784,5,1
13311326,451,7
713723,23,1
5037151,469,9
10107238,602,2
8296348,9,1
1327309,335,3
12149705,48,3
2454245,25,0
3988854,102,3
5402062,15,1
6277263,16,1
12530675,36,1
1379806,30,1
12426016,39,1
9976346,16,1
316745,12,1
4771282,86,1
6052141,113,12
1245154,111,1
1710602,15,2
13043514,249,14
8257298,37,3
9037786,60,1
5657059,2,1
417223,26,2
1399510,18,2
13524002,42,1
11653995,180,1
12686258,32,1
4428427,2,1
13663738,20,4
10892163,186,21
11460508,63,2
13267754,186,1
3197935,195,1
11890452,73,1
970492,36,8
11386841,256,1
6611038,140,9
13619537,25,1
4992093,69,3
11037857,258,13
4116738,20,1
6857800,106,6
3105002,20,1
2421168,30,3
5390292,215,5
2279677,39,7
870218,35,2
3263330,700,14
6117012,59,1
8288790,225,1
1867542,10,1
9607023,151,6
5761019,141,1
478714,89,1
11189473,39,1
2159309,32,3
2702365,139,1
761120,92,9
4600626,130,0
8085632,621,5
7115466,325,21
6936825,180,1
10986337,111,2
7613772,209,13
4893263,116,2
4743880,239,3
1172065,26,4
4111138,131,5
9983871,200,11
1813984,8,1
5939537,31,1
5325357,14,1
11763600,346,1
10854997,181,1
9406816,187,2
2728524,11,1
9024461,103,7
2957983,272,2
6206227,176,3
11213186,282,1
9190103,62,5
1626277,20,1
10546855,116,3
2814071,18,1
7703808,82,4
6982357,324,3
2159912,117,7
12082531,18,1
10589369,40,4
8737195,61,3
12593384,59,1
9939171,2,1
13460023,527,1
2822590,5,1
3522277,54,1
1362009,15,1
11013761,27,1
2595036,16,1
6452179,90,1
7548159,364,5
1111943,155,2
12196777,193,1
12552443,198,3
4036510,45,1
6996412,26,1
7277594,71,1
11216424,2424,16
7663036,24,1
10709433,33,1
11258251,43,1
5871937,29,1
6200942,133,7
3100251,40,4
10367519,205,2
10228354,107,10
6454501,166,5
5886784,171,3
6884516,55,1
8163669,199,2
6685556,62,1
10094828,9,2
1276871,12,1
7240299,46,13
6074903,256,8
7702046,58,1
8922810,11,1
2608613,42,1
2838865,177,6
12448150,108,3
6780445,239,7
11671696,240,7
10116911,224,7
9879442,86,2
1022133,31,1
4157690,41,1
3800286,6,0
7954179,67,1
2381930,11,0
10009575,82,1
11371980,330,1
4107238,73,0
3395430,91,3
6602973,76,1
3967087,22,0
5057418,57,1
8824755,59,1
9039639,67,2
10236305,39,2
1725783,7,1
4063496,27,2
13033143,18,1
13278232,38,1
7059468,390,2
4579908,0,1
7457840,23,1
3959541,0,1
7846375,138,4
1130815,12,1
5510185,320,4
2789086,23,2
11112828,1642,2
737954,4,1
331225,10,1
12900605,10,4
6157708,408,12
9666953,21,1
3107652,148,1
5035999,172,1
3427166,99,30
3978458,8,0
19857,41,1
13017436,38,1
4607522,19,0
5068441,150,2
7542572,127,1
7979057,233,20
2506779,18,1
10068903,11,1
1131537,60,0
3444786,4,1
3239366,31,9
4238478,3,1
5326861,437,4
12830806,14,2
9626185,47,1
9655138,958,29
2127711,7,1
4267356,29,1
7750636,51,1
12456628,6,1
6653759,36,1
2820166,2,1
2904758,55,6
10283278,433,1
10102858,11,1
3975798,24,1
5603868,95,25
1280337,608,5
7567458,33,1
9878170,40,2
12648243,66,0
9201843,33,8
9414008,7,1
12922032,18,1
4986771,97,1
11734600,314,1
3262444,59,1
2859066,27,1
12287386,420,4
3348056,5,0
12924713,34,2
1989280,15,1
2509823,18,1
1348141,58,2
12875723,36,1
11215790,22,1
10929927,32,2
6513416,105,3
8456597,18,1
4664515,100,4
9754381,38,2
2559499,6,1
11669977,1144,3
3096487,164,1
10251536,29,1
2149861,51,2
8481800,184,5
1925883,15,1
3885461,27,1
8553492,235,2
7771801,101,4
339017,62,1
12496691,13,3
3494057,352,1
13439342,33,1
7732925,11,1
1548245,10,1
6517446,80,1
5870089,387,10
11314347,157,1
752115,22,1
6927983,222,1
3975224,228,5
4259109,97,8
8899717,62,1
1943099,74,1
13142897,346,2
4529518,88,1
6370118,30,1
13223623,13,1
8465846,21,1
3329089,10,1
9269205,36,1
4368605,0,0
253419,8,0
1065833,14,3
10639925,23,2
12378162,28,1
12135126,8,1
3748838,10,1
11346941,416,5
13135109,201,9
3917072,34,1
13512112,183,1
2893552,11,1
7875569,28,1
9575042,440,4
9423406,101,1
13279936,15,1
12265251,19,1
11208158,68,1
5556598,37,4
6839296,188,1
5322605,28,2
5002843,101,3
7297723,446,17
2624057,11,1
5166214,305,1
11570159,28,1
1205105,7,3
724852,57,3
8154774,108,13
11519350,228,1
11371018,213,2
123318,62,1
10667166,85,5
10644698,11,1
5654588,99,2
13367914,2,1
3844155,454,5
13509758,102,5
41609,32,1
7992083,0,1
10981720,32,1
5375386,32,3
7206011,119,1
3812451,70,2
1142166,36,1
5235640,17,2
6395786,147,2
5087915,110,3
3906640,2,1
7822502,54,4
1408903,26,1
7851207,14,6
4715392,43,1
5044901,5,1
7222536,123,2
10719923,167,23
13360602,6,1
13509799,102,0
13093260,21,1
5047382,28,1
10107504,173,5
4659126,3,1
1824138,47,17
10517131,7,1
6664919,25,1
641947,4,1
9568087,82,2
1001377,192,4
5738234,29,1
1779961,4,1
8039516,21,2
9763609,27,1
8348718,76,1
9270309,38,2
1879431,87,1
6987631,112,1
11203814,793,10
8575812,73,2
7952001,138,2
325050,59,1
11377545,251,1
5150390,81,2
133432,55,3
385550,30,3
9440621,16,2
6443610,139,1
2451924,219,1
8830910,45,1
6934152,27,1
11481390,248,1
8058197,12,1
3791097,456,1
5187034,916,9
6556511,106,4
5510790,219,8
11260746,140,3
10589683,130,1
3206993,234,16
9794719,11,1
12668286,63,1
2451901,18,1
3629443,26,1
12190754,62,1
8545183,107,1
10264126,33,1
12704228,87,1
5847118,46,1
6942481,51,7
8438293,131,1
2644797,5,1
2580857,28,1
12806542,21,1
5521529,219,2
9395417,30,1
1263614,17,2
9225087,721,22
5418026,54,1
5637552,667,1
3884096,5,0
2449871,28,2
11962705,46,1
12090073,15,1
7840822,42,1
7629096,205,4
3290056,10,2
1395491,45,1
6509026,183,4
12057484,99,4
3052248,10,1
3106552,11,1
7699275,185,3
12058833,90,10
11198626,231,2
4276831,36,1
10025344,45,1
8637125,11,1
12064053,29,2
377491,90,1
1275771,59,1
6693908,34,1
13457747,26,1
5616872,253,1
2172460,3,1
2366210,11,1
2748804,11,2
11414266,114,2
11545872,30,0
4128618,365,11
1572368,67,1
509924,438,1
10012780,108,1
5695131,154,3
2307965,34,1
7182580,3,1
12734289,6,1
12225330,162,3
8349974,79,5
819569,36,1
4771754,81,1
2972724,253,2
8450241,56,1
4815024,14,0
6756779,76,6
1643297,15,1
5550257,77,9
9897116,82,24
1132264,152,8
8904900,92,11
4506601,2,2
12603362,9,5
8501464,13,0
8724634,223,22
5378398,314,1
12089954,75,6
9482079,11,1
9889993,284,29
8995475,104,1
8757420,16,1
13537526,13,1
821101,50,3
3513722,207,1
11664691,4221,27
2280336,39,1
11057759,29,1
64398,21,0
13245814,332,3
562630,65,3
8898213,7,1
4723287,74,1
638470,59,8
7530394,47,1
5050917,246,4
219207,1455,1
2353616,9,0
4516234,259,6
8025487,109,5
8592782,53,2
11753018,240,12
1932809,51,1
3792210,10,2
1841198,78,2
12819280,6,1
12753646,244,1
1554367,26,2
1148677,298,1
9904104,166,1
1777735,55,2
2531650,3,0
7168661,167,1
5754115,72,3
4342340,109,2
3596414,135,1
10276413,86,14
12540261,79,1
12339016,75,3
634412,33,2
1918291,31,1
2951406,24,1
6380999,19,1
1843031,6,2
2528447,109,1
3048048,65,2
1965594,15,5
10772249,32,1
13302371,1024,46
383806,11,1
7308826,16,1
8032295,124,1
12947855,14,2
3388017,77,1
10141188,27,1
6545701,104,1
4763262,202,5
4749880,0,0
13446816,12,6
8509262,32,1
1033030,10,1
12350354,587,5
2553794,10,1
4858590,5,0
4818930,70,1
12179096,17,2
5240448,193,1
7294474,21,1
12486417,35,1
8620835,389,21
5352891,39,1
7851286,112,2
4772929,181,3
9908499,460,1
5987593,238,1
13496264,642,18
916907,40,2
11996334,39,3
11730833,88,1
13600359,73,1
4335936,45,5
1293713,23,1
5964539,22,2
11491263,110,5
1397290,17,2
11395789,53,3
11856338,133,12
11700717,101,1
13476031,64,2
2184412,25,2
8571050,12,1
1957581,225,2
8633344,29,1
10387626,8,1
13743711,114,1
11978696,135,1
4920347,51,1
12538645,11,2
5014865,152,6
13191974,112,5
4300918,37,1
1732084,100,9
5988744,16,1
8425004,575,42
12953286,8,1
1092580,33,0
8456040,37,1
8215867,36,2
1050515,25,1
10729783,30,1
11973691,77,1
8079616,17,1
10705022,72,1
2661249,31,3
1087649,8,1
10602910,181,2
2723982,10,1
12303884,19,1
9879395,32,2
10147880,31,1
4610354,89,5
2110527,5,1
4980172,82,13
1112145,39,6
5984122,105,7
10422558,15,1
8582792,412,22
13022554,13,1
5951787,54,1
6626135,23,1
11808115,40,1
8404191,99,3
12617770,11,1
4871153,61,2
4186353,30,2
11627513,655,2
10127537,52,1
4702823,261,4
5402554,245,1
10986507,41,3
13148950,23,1
4836734,118,0
3177321,21,2
9386706,99,1
7081607,42,1
9340835,85,0
9517885,24,1
4156675,90,1
2697137,34,4
1044422,19,2
5689068,276,12
6144870,35,1
850883,79,1
6008068,69,1
10978723,394,2
10878807,395,6
1178484,177,5
1496415,10,1
5035080,93,1
12628578,244,1
11701558,545,11
6175209,234,1
7260470,21,4
12879318,29,1
8754229,23,0
4686721,22,1
7249851,187,1
3511050,22,2
4533528,24,2
10489214,15,1
10365849,92,1
9046082,62,6
7546121,79,2
4707914,206,2
13551712,533,2
11650605,172,1
7777854,40,1
12033264,33,3
11451250,40,1
3350071,18,3
680596,36,4
10501276,148,2
4310310,42,1
8069007,16,1
12635517,40,1
13420551,7,1
5591649,31,2
1071447,438,1
3082080,8,1
3325497,27,1
13142875,168,1
5449934,440,4
8087071,38,1
6153343,9,1
811745,665,7
10842652,1124,1
6046442,174,6
10719125,44,1
1062001,53,2
4842080,68,1
8835961,101,1
8253067,21,1
1760233,17,5
8490029,31,1
12260725,24,1
2696865,37,6
7006504,157,1
704040,246,6
2035593,176,1
3738267,21,3
2185695,147,19
11417849,57,2
8574204,102,4
11737004,181,2
